state,st_abbr,countyname,pollutant,revoked_naaqs,area_name,split,yr2021,yr2022,yr2023,effec_rede,nonattain,class,part,population,fips_state,fips_cnty,pollorder,composid,exportdt
PENNSYLVANIA,PA,Berks County,Lead (2008),,"North Reading, PA",FALSE,21,22,23,  -   -,Yes,,P,29334,42,011,A,Lead.2008.Reading,9/30/2023
PENNSYLVANIA,PA,Bucks County,8-Hour Ozone (2008),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,21,22,23,  -   -,Yes,Marginal,W,625249,42,017,f,Ozone_8-hr.2008.Philadelphia,9/30/2023
PENNSYLVANIA,PA,Bucks County,8-Hour Ozone (2015),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,21,22,23,  -   -,Yes,Moderate,W,625249,42,017,e,Ozone_8-hr.2015.Philadelphia,9/30/2023
PENNSYLVANIA,PA,Butler County,8-Hour Ozone (2008),,"Pittsburgh-Beaver Valley, PA",FALSE,21,22,23,  -   -,Yes,Marginal,W,183862,42,019,f,Ozone_8-hr.2008.Pittsburgh,9/30/2023
PENNSYLVANIA,PA,Carbon County,8-Hour Ozone (2008),,"Allentown-Bethlehem-Easton, PA",FALSE,21,22,23,  -   -,Yes,Marginal,W,65249,42,025,f,Ozone_8-hr.2008.Allentown,9/30/2023
PENNSYLVANIA,PA,Chester County,8-Hour Ozone (2008),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,21,22,23,  -   -,Yes,Marginal,W,498886,42,029,f,Ozone_8-hr.2008.Philadelphia,9/30/2023
PENNSYLVANIA,PA,Chester County,8-Hour Ozone (2015),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,21,22,23,  -   -,Yes,Moderate,W,498886,42,029,e,Ozone_8-hr.2015.Philadelphia,9/30/2023
PENNSYLVANIA,PA,Delaware County,8-Hour Ozone (2008),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,21,22,23,  -   -,Yes,Marginal,W,558979,42,045,f,Ozone_8-hr.2008.Philadelphia,9/30/2023
PENNSYLVANIA,PA,Delaware County,8-Hour Ozone (2015),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,21,22,23,  -   -,Yes,Moderate,W,558979,42,045,e,Ozone_8-hr.2015.Philadelphia,9/30/2023
PENNSYLVANIA,PA,Fayette County,8-Hour Ozone (2008),,"Pittsburgh-Beaver Valley, PA",FALSE,21,22,23,  -   -,Yes,Marginal,W,136606,42,051,f,Ozone_8-hr.2008.Pittsburgh,9/30/2023
PENNSYLVANIA,PA,Indiana County,Sulfur Dioxide (2010),,"Indiana, PA",FALSE,21,22,23,  -   -,Yes,,W,88880,42,063,A,SO2.2010.Indiana_Co,9/30/2023
PENNSYLVANIA,PA,Lancaster County,8-Hour Ozone (2008),,"Lancaster, PA",FALSE,21,22,23,  -   -,Yes,Marginal,W,519445,42,071,f,Ozone_8-hr.2008.Lancaster,9/30/2023
PENNSYLVANIA,PA,Lehigh County,8-Hour Ozone (2008),,"Allentown-Bethlehem-Easton, PA",FALSE,21,22,23,  -   -,Yes,Marginal,W,349497,42,077,f,Ozone_8-hr.2008.Allentown,9/30/2023
PENNSYLVANIA,PA,Montgomery County,8-Hour Ozone (2008),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,21,22,23,  -   -,Yes,Marginal,W,799874,42,091,f,Ozone_8-hr.2008.Philadelphia,9/30/2023
PENNSYLVANIA,PA,Montgomery County,8-Hour Ozone (2015),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,21,22,23,  -   -,Yes,Moderate,W,799874,42,091,e,Ozone_8-hr.2015.Philadelphia,9/30/2023
PENNSYLVANIA,PA,Northampton County,8-Hour Ozone (2008),,"Allentown-Bethlehem-Easton, PA",FALSE,21,22,23,  -   -,Yes,Marginal,W,297735,42,095,f,Ozone_8-hr.2008.Allentown,9/30/2023
PENNSYLVANIA,PA,Philadelphia County,8-Hour Ozone (2008),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,21,22,23,  -   -,Yes,Marginal,W,1526006,42,101,f,Ozone_8-hr.2008.Philadelphia,9/30/2023
PENNSYLVANIA,PA,Philadelphia County,8-Hour Ozone (2015),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,21,22,23,  -   -,Yes,Moderate,W,1526006,42,101,e,Ozone_8-hr.2015.Philadelphia,9/30/2023
PENNSYLVANIA,PA,Warren County,Sulfur Dioxide (2010),,"Warren, PA",FALSE,21,22,23,  -   -,Yes,,P,18056,42,123,A,SO2.2010.Warren_Co,9/30/2023
PENNSYLVANIA,PA,Washington County,8-Hour Ozone (2008),,"Pittsburgh-Beaver Valley, PA",FALSE,21,22,23,  -   -,Yes,Marginal,W,207820,42,125,f,Ozone_8-hr.2008.Pittsburgh,9/30/2023
PENNSYLVANIA,PA,Westmoreland County,8-Hour Ozone (2008),,"Pittsburgh-Beaver Valley, PA",FALSE,21,22,23,  -   -,Yes,Marginal,W,365169,42,129,f,Ozone_8-hr.2008.Pittsburgh,9/30/2023
PUERTO RICO,PR,Arecibo Municipio,Lead (2008),,"Arecibo, PR",FALSE,21,22,23,  -   -,Yes,,P,32185,72,013,A,Lead.2008.Arecibo,9/30/2023
PUERTO RICO,PR,Bayamon Municipio,Sulfur Dioxide (2010),,"San Juan, PR",FALSE,21,22,23,  -   -,Yes,,P,22921,72,021,A,SO2.2010.San_Juan,9/30/2023
PUERTO RICO,PR,Catano Municipio,Sulfur Dioxide (2010),,"San Juan, PR",FALSE,21,22,23,  -   -,Yes,,W,28140,72,033,A,SO2.2010.San_Juan,9/30/2023
PUERTO RICO,PR,Guaynabo Municipio,Sulfur Dioxide (2010),,"San Juan, PR",FALSE,21,22,23,  -   -,Yes,,P,23802,72,061,A,SO2.2010.San_Juan,9/30/2023
PUERTO RICO,PR,Salinas Municipio,Sulfur Dioxide (2010),,"Guayama-Salinas, PR",FALSE,21,22,23,  -   -,Yes,,P,23401,72,123,A,SO2.2010.Guayama-Salinas,9/30/2023
PUERTO RICO,PR,San Juan Municipio,Sulfur Dioxide (2010),,"San Juan, PR",FALSE,21,22,23,  -   -,Yes,,P,147963,72,127,A,SO2.2010.San_Juan,9/30/2023
PUERTO RICO,PR,Toa Baja Municipio,Sulfur Dioxide (2010),,"San Juan, PR",FALSE,21,22,23,  -   -,Yes,,P,52441,72,137,A,SO2.2010.San_Juan,9/30/2023
TENNESSEE,TN,Sullivan County,Sulfur Dioxide (2010),,"Sullivan County, TN",FALSE,21,22,23,  -   -,Yes,,P,15289,47,163,A,SO2.2010.Kingsport,9/30/2023
TEXAS,TX,Anderson County,Sulfur Dioxide (2010),,"Freestone and Anderson Counties, TX",FALSE,21,22,23,  -   -,Yes,,P,7,48,001,A,SO2.2010.Freestone_Anderson_Cos,9/30/2023
TEXAS,TX,Bexar County,8-Hour Ozone (2015),,"San Antonio, TX",FALSE,21,22,23,  -   -,Yes,Moderate,W,1714773,48,029,e,Ozone_8-hr.2015.San_Antonio,9/30/2023
TEXAS,TX,Brazoria County,8-Hour Ozone (2008),,"Houston-Galveston-Brazoria, TX",FALSE,21,22,23,  -   -,Yes,Severe 15,W,313166,48,039,c,Ozone_8-hr.2008.Houston,9/30/2023
TEXAS,TX,Brazoria County,8-Hour Ozone (2015),,"Houston-Galveston-Brazoria, TX",FALSE,21,22,23,  -   -,Yes,Moderate,W,313166,48,039,e,Ozone_8-hr.2015.Houston,9/30/2023
TEXAS,TX,Chambers County,8-Hour Ozone (2008),,"Houston-Galveston-Brazoria, TX",FALSE,21,22,23,  -   -,Yes,Severe 15,W,35096,48,071,c,Ozone_8-hr.2008.Houston,9/30/2023
TEXAS,TX,Chambers County,8-Hour Ozone (2015),,"Houston-Galveston-Brazoria, TX",FALSE,21,22,23,  -   -,Yes,Moderate,W,35096,48,071,e,Ozone_8-hr.2015.Houston,9/30/2023
TEXAS,TX,Collin County,8-Hour Ozone (2008),,"Dallas-Fort Worth, TX",FALSE,21,22,23,  -   -,Yes,Severe 15,W,782341,48,085,c,Ozone_8-hr.2008.Dallas,9/30/2023
TEXAS,TX,Collin County,8-Hour Ozone (2015),,"Dallas-Fort Worth, TX",FALSE,21,22,23,  -   -,Yes,Moderate,W,782341,48,085,e,Ozone_8-hr.2015.Dallas,9/30/2023
TEXAS,TX,Dallas County,8-Hour Ozone (2008),,"Dallas-Fort Worth, TX",FALSE,21,22,23,  -   -,Yes,Severe 15,W,2368139,48,113,c,Ozone_8-hr.2008.Dallas,9/30/2023
TEXAS,TX,Dallas County,8-Hour Ozone (2015),,"Dallas-Fort Worth, TX",FALSE,21,22,23,  -   -,Yes,Moderate,W,2368139,48,113,e,Ozone_8-hr.2015.Dallas,9/30/2023
TEXAS,TX,Denton County,8-Hour Ozone (2008),,"Dallas-Fort Worth, TX",FALSE,21,22,23,  -   -,Yes,Severe 15,W,662614,48,121,c,Ozone_8-hr.2008.Dallas,9/30/2023
TEXAS,TX,Denton County,8-Hour Ozone (2015),,"Dallas-Fort Worth, TX",FALSE,21,22,23,  -   -,Yes,Moderate,W,662614,48,121,e,Ozone_8-hr.2015.Dallas,9/30/2023
TEXAS,TX,El Paso County,8-Hour Ozone (2015),,"El Paso-Las Cruces, TX-NM",FALSE,21,22,23,  -   -,Yes,Marginal,W,800647,48,141,f,Ozone_8-hr.2015.El_Paso,9/30/2023
TEXAS,TX,El Paso County,PM-10 (1987),,"El Paso County, TX",FALSE,21,22,23,  -   -,Yes,Moderate,P,649121,48,141,B,PM-10.1990.El_Paso,9/30/2023
TEXAS,TX,Ellis County,8-Hour Ozone (2008),,"Dallas-Fort Worth, TX",FALSE,21,22,23,  -   -,Yes,Severe 15,W,149610,48,139,c,Ozone_8-hr.2008.Dallas,9/30/2023
TEXAS,TX,Ellis County,8-Hour Ozone (2015),,"Dallas-Fort Worth, TX",FALSE,21,22,23,  -   -,Yes,Moderate,W,149610,48,139,e,Ozone_8-hr.2015.Dallas,9/30/2023
TEXAS,TX,Fort Bend County,8-Hour Ozone (2008),,"Houston-Galveston-Brazoria, TX",FALSE,21,22,23,  -   -,Yes,Severe 15,W,585375,48,157,c,Ozone_8-hr.2008.Houston,9/30/2023
TEXAS,TX,Fort Bend County,8-Hour Ozone (2015),,"Houston-Galveston-Brazoria, TX",FALSE,21,22,23,  -   -,Yes,Moderate,W,585375,48,157,e,Ozone_8-hr.2015.Houston,9/30/2023
TEXAS,TX,Freestone County,Sulfur Dioxide (2010),,"Freestone and Anderson Counties, TX",FALSE,21,22,23,  -   -,Yes,,P,4087,48,161,A,SO2.2010.Freestone_Anderson_Cos,9/30/2023
TEXAS,TX,Galveston County,8-Hour Ozone (2008),,"Houston-Galveston-Brazoria, TX",FALSE,21,22,23,  -   -,Yes,Severe 15,W,291309,48,167,c,Ozone_8-hr.2008.Houston,9/30/2023
TEXAS,TX,Galveston County,8-Hour Ozone (2015),,"Houston-Galveston-Brazoria, TX",FALSE,21,22,23,  -   -,Yes,Moderate,W,291309,48,167,e,Ozone_8-hr.2015.Houston,9/30/2023
TEXAS,TX,Harris County,8-Hour Ozone (2008),,"Houston-Galveston-Brazoria, TX",FALSE,21,22,23,  -   -,Yes,Severe 15,W,4092459,48,201,c,Ozone_8-hr.2008.Houston,9/30/2023
TEXAS,TX,Harris County,8-Hour Ozone (2015),,"Houston-Galveston-Brazoria, TX",FALSE,21,22,23,  -   -,Yes,Moderate,W,4092459,48,201,e,Ozone_8-hr.2015.Houston,9/30/2023
TEXAS,TX,Howard County,Sulfur Dioxide (2010),,"Howard County, TX",FALSE,21,22,23,  -   -,Yes,,P,281,48,227,A,SO2.2010.Howard_Co,9/30/2023
TEXAS,TX,Hutchinson County,Sulfur Dioxide (2010),,"Hutchinson County, TX",FALSE,21,22,23,  -   -,Yes,,P,14593,48,233,A,SO2.2010.Hutchinson_Co,9/30/2023
TEXAS,TX,Johnson County,8-Hour Ozone (2008),,"Dallas-Fort Worth, TX",FALSE,21,22,23,  -   -,Yes,Severe 15,W,150934,48,251,c,Ozone_8-hr.2008.Dallas,9/30/2023
TEXAS,TX,Johnson County,8-Hour Ozone (2015),,"Dallas-Fort Worth, TX",FALSE,21,22,23,  -   -,Yes,Moderate,W,150934,48,251,e,Ozone_8-hr.2015.Dallas,9/30/2023
TEXAS,TX,Kaufman County,8-Hour Ozone (2008),,"Dallas-Fort Worth, TX",FALSE,21,22,23,  -   -,Yes,Severe 15,W,103350,48,257,c,Ozone_8-hr.2008.Dallas,9/30/2023
TEXAS,TX,Kaufman County,8-Hour Ozone (2015),,"Dallas-Fort Worth, TX",FALSE,21,22,23,  -   -,Yes,Moderate,W,103350,48,257,e,Ozone_8-hr.2015.Dallas,9/30/2023
TEXAS,TX,Liberty County,8-Hour Ozone (2008),,"Houston-Galveston-Brazoria, TX",FALSE,21,22,23,  -   -,Yes,Severe 15,W,75643,48,291,c,Ozone_8-hr.2008.Houston,9/30/2023
TEXAS,TX,Montgomery County,8-Hour Ozone (2008),,"Houston-Galveston-Brazoria, TX",FALSE,21,22,23,  -   -,Yes,Severe 15,W,455746,48,339,c,Ozone_8-hr.2008.Houston,9/30/2023
TEXAS,TX,Montgomery County,8-Hour Ozone (2015),,"Houston-Galveston-Brazoria, TX",FALSE,21,22,23,  -   -,Yes,Moderate,W,455746,48,339,e,Ozone_8-hr.2015.Houston,9/30/2023
TEXAS,TX,Navarro County,Sulfur Dioxide (2010),,"Navarro County, TX",FALSE,21,22,23,  -   -,Yes,,P,1593,48,349,A,SO2.2010.Navarro_Co,9/30/2023
TEXAS,TX,Panola County,Sulfur Dioxide (2010),,"Rusk and Panola Counties, TX",FALSE,21,22,23,  -   -,Yes,,P,24,48,365,A,SO2.2010.Rusk_Panola_Cos,9/30/2023
TEXAS,TX,Parker County,8-Hour Ozone (2008),,"Dallas-Fort Worth, TX",FALSE,21,22,23,  -   -,Yes,Severe 15,W,116927,48,367,c,Ozone_8-hr.2008.Dallas,9/30/2023
TEXAS,TX,Parker County,8-Hour Ozone (2015),,"Dallas-Fort Worth, TX",FALSE,21,22,23,  -   -,Yes,Moderate,W,116927,48,367,e,Ozone_8-hr.2015.Dallas,9/30/2023
TEXAS,TX,Rockwall County,8-Hour Ozone (2008),,"Dallas-Fort Worth, TX",FALSE,21,22,23,  -   -,Yes,Severe 15,W,78337,48,397,c,Ozone_8-hr.2008.Dallas,9/30/2023
TEXAS,TX,Rusk County,Sulfur Dioxide (2010),,"Rusk and Panola Counties, TX",FALSE,21,22,23,  -   -,Yes,,P,1656,48,401,A,SO2.2010.Rusk_Panola_Cos,9/30/2023
TEXAS,TX,Tarrant County,8-Hour Ozone (2008),,"Dallas-Fort Worth, TX",FALSE,21,22,23,  -   -,Yes,Severe 15,W,1809034,48,439,c,Ozone_8-hr.2008.Dallas,9/30/2023
TEXAS,TX,Tarrant County,8-Hour Ozone (2015),,"Dallas-Fort Worth, TX",FALSE,21,22,23,  -   -,Yes,Moderate,W,1809034,48,439,e,Ozone_8-hr.2015.Dallas,9/30/2023
TEXAS,TX,Titus County,Sulfur Dioxide (2010),,"Titus County, TX",FALSE,21,22,23,  -   -,Yes,,P,211,48,449,A,SO2.2010.Titus_Co,9/30/2023
TEXAS,TX,Waller County,8-Hour Ozone (2008),,"Houston-Galveston-Brazoria, TX",FALSE,21,22,23,  -   -,Yes,Severe 15,W,43205,48,473,c,Ozone_8-hr.2008.Houston,9/30/2023
TEXAS,TX,Wise County,8-Hour Ozone (2008),,"Dallas-Fort Worth, TX",FALSE,21,22,23,  -   -,Yes,Severe 15,W,59127,48,497,c,Ozone_8-hr.2008.Dallas,9/30/2023
TEXAS,TX,Wise County,8-Hour Ozone (2015),,"Dallas-Fort Worth, TX",FALSE,21,22,23,  -   -,Yes,Moderate,W,59127,48,497,e,Ozone_8-hr.2015.Dallas,9/30/2023
UTAH,UT,Box Elder County,PM-2.5 (2006),,"Salt Lake City, UT",FALSE,21,22,23,  -   -,Yes,Serious,P,49057,49,003,d,PM-2.5.2006.Salt_Lake,9/30/2023
UTAH,UT,Davis County,8-Hour Ozone (2015),,"Northern Wasatch Front, UT",FALSE,21,22,23,  -   -,Yes,Moderate,W,306479,49,011,e,Ozone_8-hr.2015.Salt_Lake,9/30/2023
UTAH,UT,Davis County,PM-2.5 (2006),,"Salt Lake City, UT",FALSE,21,22,23,  -   -,Yes,Serious,W,306479,49,011,d,PM-2.5.2006.Salt_Lake,9/30/2023
UTAH,UT,Duchesne County,8-Hour Ozone (2015),,"Uinta Basin, UT",FALSE,21,22,23,  -   -,Yes,Marginal,P,15338,49,013,f,Ozone_8-hr.2015.Uinta_Basin,9/30/2023
UTAH,UT,Salt Lake County,8-Hour Ozone (2015),,"Northern Wasatch Front, UT",FALSE,21,22,23,  -   -,Yes,Moderate,W,1029655,49,035,e,Ozone_8-hr.2015.Salt_Lake,9/30/2023
UTAH,UT,Salt Lake County,PM-2.5 (2006),,"Salt Lake City, UT",FALSE,21,22,23,  -   -,Yes,Serious,W,1029655,49,035,d,PM-2.5.2006.Salt_Lake,9/30/2023
UTAH,UT,Salt Lake County,Sulfur Dioxide (1971),,"Salt Lake County, UT",FALSE,21,22,23,  -   -,Yes,"Primary, Secondary",W,1029655,49,035,B,SO2.1978.Salt_Lake,9/30/2023
UTAH,UT,Tooele County,8-Hour Ozone (2015),,"Northern Wasatch Front, UT",FALSE,21,22,23,  -   -,Yes,Moderate,P,54857,49,045,e,Ozone_8-hr.2015.Salt_Lake,9/30/2023
UTAH,UT,Tooele County,PM-2.5 (2006),,"Salt Lake City, UT",FALSE,21,22,23,  -   -,Yes,Serious,P,54958,49,045,d,PM-2.5.2006.Salt_Lake,9/30/2023
UTAH,UT,Tooele County,Sulfur Dioxide (1971),,"Tooele County, UT",FALSE,21,22,23,  -   -,Yes,"Primary, Secondary",P,58218,49,045,B,SO2.1978.Tooele_Co,9/30/2023
UTAH,UT,Uintah County,8-Hour Ozone (2015),,"Uinta Basin, UT",FALSE,21,22,23,  -   -,Yes,Marginal,P,31979,49,047,f,Ozone_8-hr.2015.Uinta_Basin,9/30/2023
UTAH,UT,Utah County,8-Hour Ozone (2015),,"Southern Wasatch Front, UT",FALSE,21,22,23,  -   -,Yes,Marginal,P,515895,49,049,f,Ozone_8-hr.2015.Provo,9/30/2023
UTAH,UT,Utah County,PM-2.5 (2006),,"Provo, UT",FALSE,21,22,23,  -   -,Yes,Serious,P,517537,49,049,d,PM-2.5.2006.Provo,9/30/2023
UTAH,UT,Weber County,8-Hour Ozone (2015),,"Northern Wasatch Front, UT",FALSE,21,22,23,  -   -,Yes,Moderate,P,224583,49,057,e,Ozone_8-hr.2015.Salt_Lake,9/30/2023
UTAH,UT,Weber County,PM-2.5 (2006),,"Salt Lake City, UT",FALSE,21,22,23,  -   -,Yes,Serious,P,224988,49,057,d,PM-2.5.2006.Salt_Lake,9/30/2023
VIRGINIA,VA,Alexandria city,8-Hour Ozone (2015),,"Washington, DC-MD-VA",FALSE,21,22,23,  -   -,Yes,Moderate,W,139966,51,510,e,Ozone_8-hr.2015.Washington,9/30/2023
VIRGINIA,VA,Arlington County,8-Hour Ozone (2015),,"Washington, DC-MD-VA",FALSE,21,22,23,  -   -,Yes,Moderate,W,207627,51,013,e,Ozone_8-hr.2015.Washington,9/30/2023
VIRGINIA,VA,Fairfax County,8-Hour Ozone (2015),,"Washington, DC-MD-VA",FALSE,21,22,23,  -   -,Yes,Moderate,W,1081726,51,059,e,Ozone_8-hr.2015.Washington,9/30/2023
VIRGINIA,VA,Fairfax city,8-Hour Ozone (2015),,"Washington, DC-MD-VA",FALSE,21,22,23,  -   -,Yes,Moderate,W,22565,51,600,e,Ozone_8-hr.2015.Washington,9/30/2023
VIRGINIA,VA,Falls Church city,8-Hour Ozone (2015),,"Washington, DC-MD-VA",FALSE,21,22,23,  -   -,Yes,Moderate,W,12332,51,610,e,Ozone_8-hr.2015.Washington,9/30/2023
VIRGINIA,VA,Giles County,Sulfur Dioxide (2010),,"Giles County, VA",FALSE,21,22,23,  -   -,Yes,,P,183,51,071,A,SO2.2010.Giles_Co,9/30/2023
VIRGINIA,VA,Loudoun County,8-Hour Ozone (2015),,"Washington, DC-MD-VA",FALSE,21,22,23,  -   -,Yes,Moderate,W,312311,51,107,e,Ozone_8-hr.2015.Washington,9/30/2023
VIRGINIA,VA,Manassas Park city,8-Hour Ozone (2015),,"Washington, DC-MD-VA",FALSE,21,22,23,  -   -,Yes,Moderate,W,14273,51,685,e,Ozone_8-hr.2015.Washington,9/30/2023
VIRGINIA,VA,Manassas city,8-Hour Ozone (2015),,"Washington, DC-MD-VA",FALSE,21,22,23,  -   -,Yes,Moderate,W,37821,51,683,e,Ozone_8-hr.2015.Washington,9/30/2023
VIRGINIA,VA,Prince William County,8-Hour Ozone (2015),,"Washington, DC-MD-VA",FALSE,21,22,23,  -   -,Yes,Moderate,W,402002,51,153,e,Ozone_8-hr.2015.Washington,9/30/2023
WASHINGTON,WA,Whatcom County,Sulfur Dioxide (2010),,"Whatcom County, WA",FALSE,21,22,23,  -   -,Yes,,P,32,53,073,A,SO2.2010.Whatcom_Co,9/30/2023
WISCONSIN,WI,Kenosha County,8-Hour Ozone (2015),,"Chicago, IL-IN-WI",FALSE,21,22,23,  -   -,Yes,Moderate,P,127547,55,059,e,Ozone_8-hr.2015.Chicago,9/30/2023
WISCONSIN,WI,Milwaukee County,8-Hour Ozone (2015),,"Milwaukee, WI",FALSE,21,22,23,  -   -,Yes,Moderate,W,947735,55,079,e,Ozone_8-hr.2015.Milwaukee,9/30/2023
WISCONSIN,WI,Ozaukee County,8-Hour Ozone (2015),,"Milwaukee, WI",FALSE,21,22,23,  -   -,Yes,Moderate,W,86395,55,089,e,Ozone_8-hr.2015.Milwaukee,9/30/2023
WISCONSIN,WI,Racine County,8-Hour Ozone (2015),,"Milwaukee, WI",FALSE,21,22,23,  -   -,Yes,Moderate,P,152786,55,101,e,Ozone_8-hr.2015.Milwaukee,9/30/2023
WISCONSIN,WI,Sheboygan County,8-Hour Ozone (2015),,"Sheboygan County, WI",FALSE,21,22,23,  -   -,Yes,Moderate,P,67710,55,117,e,Ozone_8-hr.2015.Sheboygan,9/30/2023
WISCONSIN,WI,Washington County,8-Hour Ozone (2015),,"Milwaukee, WI",FALSE,21,22,23,  -   -,Yes,Moderate,P,77434,55,131,e,Ozone_8-hr.2015.Milwaukee,9/30/2023
WISCONSIN,WI,Waukesha County,8-Hour Ozone (2015),,"Milwaukee, WI",FALSE,21,22,23,  -   -,Yes,Moderate,P,383334,55,133,e,Ozone_8-hr.2015.Milwaukee,9/30/2023
WYOMING,WY,Lincoln County,8-Hour Ozone (2008),,"Upper Green River Basin Area, WY",FALSE,21,22,23,  -   -,Yes,Marginal,P,799,56,023,f,Ozone_8-hr.2008.Green_River,9/30/2023
WYOMING,WY,Sublette County,8-Hour Ozone (2008),,"Upper Green River Basin Area, WY",FALSE,21,22,23,  -   -,Yes,Marginal,W,10247,56,035,f,Ozone_8-hr.2008.Green_River,9/30/2023
WYOMING,WY,Sweetwater County,8-Hour Ozone (2008),,"Upper Green River Basin Area, WY",FALSE,21,22,23,  -   -,Yes,Marginal,P,452,56,037,f,Ozone_8-hr.2008.Green_River,9/30/2023
state,st_abbr,countyname,pollutant,revoked_naaqs,area_name,split,yr2021,yr2022,yr2023,effec_rede,nonattain,class,part,population,fips_state,fips_cnty,pollorder,composid,exportdt
ALASKA,AK,Fairbanks North Star Borough,PM-2.5 (2006),,"Fairbanks, AK",FALSE,21,22,23,  -   -,Yes,Serious,P,87456,02,090,d,PM-2.5.2006.Fairbanks,9/30/2023
ARIZONA,AZ,Cochise County,PM-10 (1987),,"Cochise County; Paul Spur/Douglas planning area, AZ",FALSE,21,22,23,  -   -,Yes,Moderate,P,17495,04,003,B,PM-10.1990.Douglas,9/30/2023
ARIZONA,AZ,Gila County,8-Hour Ozone (2015),,"Phoenix-Mesa, AZ",FALSE,21,22,23,  -   -,Yes,Moderate,P,56,04,007,e,Ozone_8-hr.2015.Phoenix,9/30/2023
ARIZONA,AZ,Gila County,Lead (2008),,"Hayden, AZ",FALSE,21,22,23,  -   -,Yes,,P,1284,04,007,A,Lead.2008.Hayden,9/30/2023
ARIZONA,AZ,Gila County,PM-10 (1987),,"Hayden, AZ",FALSE,21,22,23,  -   -,Yes,Moderate,P,1587,04,007,B,PM-10.1990.Hayden,9/30/2023
ARIZONA,AZ,Gila County,PM-10 (1987),,"Miami, AZ",FALSE,21,22,23,  -   -,Yes,Moderate,P,15218,04,007,B,PM-10.1990.Miami,9/30/2023
ARIZONA,AZ,Gila County,Sulfur Dioxide (2010),,"Hayden, AZ",FALSE,21,22,23,  -   -,Yes,,P,1284,04,007,A,SO2.2010.Hayden,9/30/2023
ARIZONA,AZ,Gila County,Sulfur Dioxide (2010),,"Miami, AZ",FALSE,21,22,23,  -   -,Yes,,P,14995,04,007,A,SO2.2010.Miami,9/30/2023
ARIZONA,AZ,Maricopa County,8-Hour Ozone (2008),,"Phoenix-Mesa, AZ",FALSE,21,22,23,  -   -,Yes,Moderate,P,3802415,04,013,e,Ozone_8-hr.2008.Phoenix,9/30/2023
ARIZONA,AZ,Maricopa County,8-Hour Ozone (2015),,"Phoenix-Mesa, AZ",FALSE,21,22,23,  -   -,Yes,Moderate,P,3802075,04,013,e,Ozone_8-hr.2015.Phoenix,9/30/2023
ARIZONA,AZ,Maricopa County,PM-10 (1987),,"Maricopa and Pinal Counties; Phoenix planning area, AZ",FALSE,21,22,23,  -   -,Yes,Serious,P,3817145,04,013,A,PM-10.1990.Phoenix,9/30/2023
ARIZONA,AZ,Pima County,PM-10 (1987),,"Pima County; Rillito planning area, AZ",FALSE,21,22,23,  -   -,Yes,Moderate,P,588,04,019,B,PM-10.1990.Rillito,9/30/2023
ARIZONA,AZ,Pinal County,8-Hour Ozone (2008),,"Phoenix-Mesa, AZ",FALSE,21,22,23,  -   -,Yes,Moderate,P,47212,04,021,e,Ozone_8-hr.2008.Phoenix,9/30/2023
ARIZONA,AZ,Pinal County,8-Hour Ozone (2015),,"Phoenix-Mesa, AZ",FALSE,21,22,23,  -   -,Yes,Moderate,P,143009,04,021,e,Ozone_8-hr.2015.Phoenix,9/30/2023
ARIZONA,AZ,Pinal County,Lead (2008),,"Hayden, AZ",FALSE,21,22,23,  -   -,Yes,,P,3346,04,021,A,Lead.2008.Hayden,9/30/2023
ARIZONA,AZ,Pinal County,PM-10 (1987),,"Hayden, AZ",FALSE,21,22,23,  -   -,Yes,Moderate,P,9461,04,021,B,PM-10.1990.Hayden,9/30/2023
ARIZONA,AZ,Pinal County,PM-10 (1987),,"Maricopa and Pinal Counties; Phoenix planning area, AZ",FALSE,21,22,23,  -   -,Yes,Serious,P,35840,04,021,A,PM-10.1990.Phoenix,9/30/2023
ARIZONA,AZ,Pinal County,PM-10 (1987),,"Miami, AZ",FALSE,21,22,23,  -   -,Yes,Moderate,P,0,04,021,B,PM-10.1990.Miami,9/30/2023
ARIZONA,AZ,Pinal County,PM-10 (1987),,"Pinal County (part); West Pinal, AZ",FALSE,21,22,23,  -   -,Yes,Serious,P,283032,04,021,A,PM-10.1990.Pinal_Co,9/30/2023
